,coefs,wcomp,n_components,method,dataset
67,0.3939133477667362,1,4,ICA,lorenz
68,0.18066083931103882,2,4,ICA,lorenz
69,0.7924775480251636,1,4,ICA,lorenz
70,0.5876924491635913,2,4,ICA,lorenz
71,0.8498397652386692,2,4,ICA,lorenz
72,0.6328350914700113,3,4,ICA,lorenz
73,0.7356112424786159,4,4,ICA,lorenz
74,0.3614135380283139,2,4,ICA,lorenz
75,0.8743653308340019,2,4,ICA,lorenz
76,0.4305637953880544,1,4,ICA,lorenz
77,0.20889605778860706,1,4,ICA,lorenz
78,0.6976656406954642,2,4,ICA,lorenz
79,0.6177507736757689,2,4,ICA,lorenz
80,0.49511606271439706,2,4,ICA,lorenz
81,0.5508483156061282,1,4,ICA,lorenz
82,0.5670982234680078,2,4,ICA,lorenz
83,0.624729143662092,2,4,ICA,lorenz
84,0.6800062878475391,1,4,ICA,lorenz
85,0.4486563517437505,1,4,ICA,lorenz
86,0.5227123689864769,2,4,ICA,lorenz
87,0.2306925225297967,1,4,ICA,lorenz
88,0.421197055000411,1,4,ICA,lorenz
89,0.24713519157757913,2,4,ICA,lorenz
90,0.6878310278254367,1,4,ICA,lorenz
91,0.8381543713283439,2,4,ICA,lorenz
92,0.43187107026875765,1,4,ICA,lorenz
93,0.22800059262647338,1,4,ICA,lorenz
94,0.6724892305057839,3,4,ICA,lorenz
95,0.21313972707723308,1,4,ICA,lorenz
96,0.34303247786702534,2,4,ICA,lorenz
97,0.7903343845088635,1,4,ICA,lorenz
98,0.36577535118075427,2,4,ICA,lorenz
99,0.148174277743508,2,4,ICA,lorenz
0,0.527958251670811,4,5,ICA,lorenz
1,0.662825491831637,4,5,ICA,lorenz
2,0.7398314193019163,4,5,ICA,lorenz
3,0.5186737856518335,4,5,ICA,lorenz
4,0.5477785748845877,4,5,ICA,lorenz
5,0.6955721070774143,3,5,ICA,lorenz
6,0.810398228143089,3,5,ICA,lorenz
7,0.7517752566268667,4,5,ICA,lorenz
8,0.4482891930937929,2,5,ICA,lorenz
9,0.8290901085655713,2,5,ICA,lorenz
10,0.7488455354150684,5,5,ICA,lorenz
11,0.6330818783872214,5,5,ICA,lorenz
12,0.6220004574958984,1,5,ICA,lorenz
13,0.5560811338693971,1,5,ICA,lorenz
14,0.6523351553732872,3,5,ICA,lorenz
15,0.7715658322030483,1,5,ICA,lorenz
16,0.6098979792119033,5,5,ICA,lorenz
17,0.8629304189393202,2,5,ICA,lorenz
18,0.5649785395052681,4,5,ICA,lorenz
19,0.7015338650112346,5,5,ICA,lorenz
20,0.6203062268112381,1,5,ICA,lorenz
21,0.7865272658778,2,5,ICA,lorenz
22,0.6586009507365919,1,5,ICA,lorenz
23,0.7690814250744112,5,5,ICA,lorenz
24,0.4484414905609269,2,5,ICA,lorenz
25,0.52371769769465,1,5,ICA,lorenz
26,0.6003363889581138,1,5,ICA,lorenz
27,0.7197802949989153,5,5,ICA,lorenz
28,0.8203693622312375,5,5,ICA,lorenz
29,0.5474241515105462,2,5,ICA,lorenz
30,0.655884574469191,4,5,ICA,lorenz
31,0.6942988246253264,4,5,ICA,lorenz
32,0.738934254405908,3,5,ICA,lorenz
33,0.6583668755906553,4,5,ICA,lorenz
34,0.6898530083443194,1,5,ICA,lorenz
35,0.7126666398368094,4,5,ICA,lorenz
36,0.6686299627117159,3,5,ICA,lorenz
37,0.7520325545502534,1,5,ICA,lorenz
38,0.6207378136234083,3,5,ICA,lorenz
39,0.7512145221134312,4,5,ICA,lorenz
40,0.62605346575937,1,5,ICA,lorenz
41,0.43315902613675344,2,5,ICA,lorenz
42,0.7568305049012001,4,5,ICA,lorenz
43,0.6587261299614525,2,5,ICA,lorenz
44,0.5253844496722339,4,5,ICA,lorenz
45,0.29180534305155453,4,5,ICA,lorenz
46,0.6708224920576332,2,5,ICA,lorenz
47,0.7155894307874621,1,5,ICA,lorenz
48,0.769930421093447,4,5,ICA,lorenz
49,0.6840479035352481,1,5,ICA,lorenz
50,0.6485616312626465,3,5,ICA,lorenz
51,0.716200912751322,2,5,ICA,lorenz
52,0.677504749289419,1,5,ICA,lorenz
53,0.6485126314476887,1,5,ICA,lorenz
54,0.4367628739685639,2,5,ICA,lorenz
55,0.6831510300505218,1,5,ICA,lorenz
56,0.7244230493525009,4,5,ICA,lorenz
57,0.4889482940066584,2,5,ICA,lorenz
58,0.7731814184562923,5,5,ICA,lorenz
59,0.5147202982903358,3,5,ICA,lorenz
60,0.5794359540509445,1,5,ICA,lorenz
61,0.6419675137067838,4,5,ICA,lorenz
62,0.6558651818071148,4,5,ICA,lorenz
63,0.5871280964193939,4,5,ICA,lorenz
64,0.7470242147260225,2,5,ICA,lorenz
65,0.725683558077588,2,5,ICA,lorenz
66,0.5841597768996222,5,5,ICA,lorenz
67,0.437935901765066,5,5,ICA,lorenz
68,0.6067684188643947,1,5,ICA,lorenz
69,0.7660945389678696,2,5,ICA,lorenz
70,0.7614680833856424,4,5,ICA,lorenz
71,0.6839772886680328,5,5,ICA,lorenz
72,0.6771744283124707,2,5,ICA,lorenz
73,0.6473566794483557,4,5,ICA,lorenz
74,0.7891965225653994,1,5,ICA,lorenz
75,0.7804644988629775,4,5,ICA,lorenz
76,0.6591142534140744,5,5,ICA,lorenz
77,0.7049778594313731,3,5,ICA,lorenz
78,0.7408170534649029,4,5,ICA,lorenz
79,0.545151797045414,5,5,ICA,lorenz
80,0.6642896219366078,2,5,ICA,lorenz
81,0.6891648291478865,2,5,ICA,lorenz
82,0.49130336241689243,1,5,ICA,lorenz
83,0.7637021989897883,1,5,ICA,lorenz
84,0.7838274490638047,2,5,ICA,lorenz
85,0.5551542303962838,1,5,ICA,lorenz
86,0.7063778437898162,1,5,ICA,lorenz
87,0.7743853655329462,3,5,ICA,lorenz
88,0.49915711203462365,4,5,ICA,lorenz
89,0.6337576755949876,4,5,ICA,lorenz
90,0.8080313401855175,4,5,ICA,lorenz
91,0.7058294169301473,4,5,ICA,lorenz
92,0.6243173835519473,1,5,ICA,lorenz
93,0.5880746781408412,3,5,ICA,lorenz
94,0.6431809935415009,2,5,ICA,lorenz
95,0.5305591864223266,2,5,ICA,lorenz
96,0.7775763955927179,1,5,ICA,lorenz
97,0.7419891824236042,1,5,ICA,lorenz
98,0.6394765325510285,2,5,ICA,lorenz
99,0.6065545575785647,2,5,ICA,lorenz
0,0.5911501314564112,1,6,ICA,lorenz
1,0.5315677398974585,3,6,ICA,lorenz
2,0.6486125574081215,4,6,ICA,lorenz
3,0.7082122341326814,3,6,ICA,lorenz
4,0.7089259647859089,1,6,ICA,lorenz
5,0.7061523561744827,3,6,ICA,lorenz
6,0.5281055975313289,2,6,ICA,lorenz
7,0.7339676374620568,1,6,ICA,lorenz
8,0.41342485180096467,6,6,ICA,lorenz
9,0.6764306457827383,3,6,ICA,lorenz
10,0.7661176383834077,3,6,ICA,lorenz
11,0.5375327042985715,1,6,ICA,lorenz
12,0.523887827423131,2,6,ICA,lorenz
13,0.6224928430298543,3,6,ICA,lorenz
14,0.46645482413871014,6,6,ICA,lorenz
15,0.592110054273176,5,6,ICA,lorenz
16,0.6537749607330963,5,6,ICA,lorenz
17,0.8290196986426176,4,6,ICA,lorenz
18,0.6956014177991291,3,6,ICA,lorenz
19,0.7122662866957389,6,6,ICA,lorenz
20,0.8298903206650239,4,6,ICA,lorenz
21,0.7967425248931871,5,6,ICA,lorenz
22,0.5145885686453451,6,6,ICA,lorenz
23,0.7654592138495848,4,6,ICA,lorenz
24,0.542560709061291,2,6,ICA,lorenz
25,0.5198122874124237,3,6,ICA,lorenz
26,0.702208701017491,4,6,ICA,lorenz
27,0.5849277391745661,4,6,ICA,lorenz
28,0.8559956853212989,3,6,ICA,lorenz
29,0.6319541502248762,5,6,ICA,lorenz
30,0.5074584001786427,6,6,ICA,lorenz
31,0.7802582447445346,6,6,ICA,lorenz
32,0.5850610914559077,3,6,ICA,lorenz
33,0.5357105415239951,2,6,ICA,lorenz
34,0.5217308808150897,1,6,ICA,lorenz
35,0.5320252731302747,1,6,ICA,lorenz
36,0.654488226666667,3,6,ICA,lorenz
37,0.4723652858621934,4,6,ICA,lorenz
38,0.6293074841901236,5,6,ICA,lorenz
39,0.8411097824451876,4,6,ICA,lorenz
40,0.4821151721769098,4,6,ICA,lorenz
41,0.387353895316364,4,6,ICA,lorenz
42,0.7842616164125346,6,6,ICA,lorenz
43,0.4381456737685297,2,6,ICA,lorenz
44,0.5327003897269074,5,6,ICA,lorenz
45,0.4182188575179467,6,6,ICA,lorenz
46,0.4080766994147811,4,6,ICA,lorenz
47,0.46627118109576093,1,6,ICA,lorenz
48,0.7657403511073948,5,6,ICA,lorenz
49,0.7869320941939574,3,6,ICA,lorenz
50,0.6737890913226109,3,6,ICA,lorenz
51,0.6913093087379792,3,6,ICA,lorenz
52,0.7095353738236634,3,6,ICA,lorenz
53,0.42190289180682555,1,6,ICA,lorenz
54,0.44080799678361554,4,6,ICA,lorenz
55,0.5962475288656712,5,6,ICA,lorenz
56,0.7313519295424117,3,6,ICA,lorenz
57,0.5006126900999842,4,6,ICA,lorenz
58,0.7785546449741474,4,6,ICA,lorenz
59,0.508765982010519,5,6,ICA,lorenz
60,0.5412078447944296,5,6,ICA,lorenz
61,0.6512051452769749,1,6,ICA,lorenz
62,0.7024305846652558,3,6,ICA,lorenz
63,0.4749340682305644,2,6,ICA,lorenz
64,0.7768364194874051,5,6,ICA,lorenz
65,0.48526460591183584,6,6,ICA,lorenz
66,0.5881520344488584,1,6,ICA,lorenz
67,0.46241440643651516,3,6,ICA,lorenz
68,0.4145003429358561,4,6,ICA,lorenz
69,0.706070317056588,3,6,ICA,lorenz
70,0.7017810073138303,3,6,ICA,lorenz
71,0.6962642400624869,6,6,ICA,lorenz
72,0.5149868791711979,6,6,ICA,lorenz
73,0.6660779145822004,3,6,ICA,lorenz
74,0.7572528936348517,1,6,ICA,lorenz
75,0.7828923701824669,5,6,ICA,lorenz
76,0.5359107949090022,4,6,ICA,lorenz
77,0.7962866070505186,6,6,ICA,lorenz
78,0.7415767239708024,1,6,ICA,lorenz
79,0.49723490987686725,3,6,ICA,lorenz
80,0.7044870090527664,5,6,ICA,lorenz
