,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
144,0.32900253,0.5374491953771903,0.6682921195526124,0.49935244764065667,0.5732524,0.31432093418710405,0.5800483999737416
145,-0.034257263,0.971957458858307,0.10572195146519521,0.6682921195526124,-1.3013544,0.5800483999737416,0.07088087197604731
146,0.628836,0.10656510611486306,0.35946680778565226,0.10572195146519521,-0.51470107,0.07088087197604731,0.2463495069632719
147,0.46062857,0.37224453549255615,0.7496012910139142,0.35946680778565226,0.87059456,0.2463495069632719,0.5840859929693473
148,0.043901265,0.9136276447036837,0.07001945346327897,0.7496012910139142,-1.3810164,0.5840859929693473,0.11555712084399694
149,0.49768767,0.30852786491289025,0.23120335305626674,0.07001945346327897,-0.9033429,0.11555712084399694,0.34478373667230544
150,0.10444307,0.8341026029672194,0.47274724131345264,0.23120335305626674,-0.10035189,0.34478373667230544,0.43468699156701646
151,0.30731407,0.5410151758142069,0.6802854538539461,0.47274724131345264,0.55739766,0.43468699156701646,0.594611826126067
152,-0.030324817,0.9708634978216548,0.07632877731364104,0.6802854538539461,-1.3855442,0.594611826126067,0.03973023554073923
153,0.61034644,0.11059767208160941,0.2680089133279098,0.07632877731364104,-0.8174998,0.03973023554073923,0.142685046100661
154,0.44637617,0.38458704148240935,0.6516197719873695,0.2680089133279098,0.55914336,0.142685046100661,0.3935297710043133
155,0.040440857,0.9253620456720427,0.1818378568516674,0.6516197719873695,-1.0650312,0.3935297710043133,0.3646156516765692
156,0.52905005,0.2700360891219043,0.5285327439304006,0.1818378568516674,0.08521704,0.3646156516765692,0.7538725840254171
157,0.1506153,0.7706791291878973,0.5007150869502839,0.5285327439304006,0.013764031,0.7538725840254171,0.18367332754574936
158,0.18089631,0.6909833447195756,0.5764869352580472,0.5007150869502839,0.16616473,0.18367332754574936,0.38880651022207174
159,0.1005927,0.8348334961746245,0.393391240753817,0.5764869352580472,-0.36019066,0.38880651022207174,0.42263765049956764
160,0.30818218,0.5391036113071319,0.6900749258798929,0.393391240753817,0.67704135,0.42263765049956764,0.5993618350506835
161,-0.034835458,0.971462286697312,0.05030130617518667,0.6900749258798929,-1.4542634,0.5993618350506835,0.02832308481396656
162,0.59542835,0.10839157206835878,0.18191368263595564,0.05030130617518667,-1.0894098,0.02832308481396656,0.10308267671478667
163,0.46059215,0.3778505678962463,0.505498394656986,0.18191368263595564,0.030463018,0.10308267671478667,0.30139914910744753
164,0.03748083,0.91910512430106,0.4360523497877509,0.505498394656986,-0.20413461,0.30139914910744753,0.3910778779066591
165,0.52459204,0.2906943551988266,0.8196917686365954,0.4360523497877509,1.1370714,0.3910778779066591,0.7553427689861749
166,0.18499187,0.8061584559853272,0.19889969295274948,0.8196917686365954,-1.1622442,0.7553427689861749,0.23041211110060128
167,0.27567777,0.6109668872938235,0.48452943356262823,0.19889969295274948,-0.0115773305,0.23041211110060128,0.4744366726911463
168,0.046277225,0.929297225419948,0.4521840507430045,0.48452943356262823,-0.1249949,0.4744366726911463,0.28615895550308357
169,0.5368401,0.2568866272027094,0.8393372185157035,0.4521840507430045,1.1646736,0.28615895550308357,0.685578594070699
170,0.12814257,0.7463576225071885,0.20931012136956934,0.8393372185157035,-1.2145749,0.685578594070699,0.04267859388756742
171,0.17167063,0.7401490517443318,0.46931293850051,0.20931012136956934,-0.06342348,0.04267859388756742,0.11064475236379484
172,0.17928848,0.7519585334339552,0.5645923300609216,0.46931293850051,0.2478618,0.11064475236379484,0.25531574014115105
173,0.19830593,0.7292368086373013,0.4822783966179138,0.5645923300609216,0.0018964186,0.25531574014115105,0.453432926201803
174,0.15076357,0.7719845437170862,0.5441096710230248,0.4822783966179138,0.1414218,0.453432926201803,0.42269134190564145
