,coefs,wcomp,n_components,method,dataset
521,0.6376981218048549,3,5,ICA,lorenz
522,0.4905477311256732,2,5,ICA,lorenz
523,0.703894608076782,5,5,ICA,lorenz
524,0.7938557070127762,5,5,ICA,lorenz
525,0.7108327726819058,4,5,ICA,lorenz
526,0.7293535878324563,4,5,ICA,lorenz
527,0.7006629347454623,1,5,ICA,lorenz
528,0.631515560762438,1,5,ICA,lorenz
529,0.530358008976728,1,5,ICA,lorenz
530,0.6882381487253184,2,5,ICA,lorenz
531,0.7406192833776336,4,5,ICA,lorenz
532,0.6884238463829392,5,5,ICA,lorenz
533,0.6108385957995902,2,5,ICA,lorenz
534,0.6947227237866981,4,5,ICA,lorenz
535,0.4505850815405761,1,5,ICA,lorenz
536,0.5582574018544469,1,5,ICA,lorenz
537,0.7736573227033934,1,5,ICA,lorenz
538,0.5590336017761788,2,5,ICA,lorenz
539,0.7240277434874567,5,5,ICA,lorenz
540,0.7734958171814857,1,5,ICA,lorenz
541,0.6249688469504353,1,5,ICA,lorenz
542,0.7893239037181999,3,5,ICA,lorenz
543,0.5727883424754596,4,5,ICA,lorenz
544,0.5403366083045464,4,5,ICA,lorenz
545,0.5829763453741589,2,5,ICA,lorenz
546,0.4936439770480767,1,5,ICA,lorenz
547,0.3319323089172511,2,5,ICA,lorenz
548,0.7293745656565493,5,5,ICA,lorenz
549,0.5825820589685011,5,5,ICA,lorenz
550,0.8538052057755685,3,6,ICA,lorenz
551,0.5205171840429011,4,6,ICA,lorenz
552,0.6437119207230378,1,6,ICA,lorenz
553,0.6018364908523653,3,6,ICA,lorenz
554,0.4913929075084766,3,6,ICA,lorenz
555,0.5458928474256067,5,6,ICA,lorenz
556,0.5126644667931188,4,6,ICA,lorenz
557,0.7378188322276765,3,6,ICA,lorenz
558,0.7456217789199846,3,6,ICA,lorenz
559,0.7503047847542,3,6,ICA,lorenz
560,0.4740345431606944,5,6,ICA,lorenz
561,0.6731062630364777,4,6,ICA,lorenz
562,0.5910741457343841,1,6,ICA,lorenz
563,0.6548310267663767,1,6,ICA,lorenz
564,0.6674140900248834,4,6,ICA,lorenz
565,0.5450862389617115,4,6,ICA,lorenz
566,0.5917057792044009,6,6,ICA,lorenz
567,0.6684063737810817,4,6,ICA,lorenz
568,0.6527590005861392,3,6,ICA,lorenz
569,0.7973593293051807,4,6,ICA,lorenz
570,0.5329673116229288,5,6,ICA,lorenz
571,0.7175569952696172,3,6,ICA,lorenz
572,0.5125924878476166,3,6,ICA,lorenz
573,0.6953269164005385,2,6,ICA,lorenz
574,0.5492085540208632,6,6,ICA,lorenz
575,0.7217366640064177,5,6,ICA,lorenz
576,0.453775936013427,4,6,ICA,lorenz
577,0.56331452068777,4,6,ICA,lorenz
