,coefs,wcomp,n_components,method,dataset
87,0.26703095069949556,1,4,PCA,lorenz
88,0.3952341566124709,2,4,PCA,lorenz
89,0.2297869333718032,1,4,PCA,lorenz
90,0.6491230159248013,2,4,PCA,lorenz
91,0.8255410456418507,1,4,PCA,lorenz
92,0.6337592002612807,1,4,PCA,lorenz
93,0.2610834585480257,1,4,PCA,lorenz
94,0.6968643223881785,1,4,PCA,lorenz
95,0.26234387171932294,1,4,PCA,lorenz
96,0.37996766744964244,1,4,PCA,lorenz
97,0.6996133476227437,2,4,PCA,lorenz
98,0.2811312342001938,1,4,PCA,lorenz
99,0.14309878665575926,1,4,PCA,lorenz
0,0.7316600454856931,5,5,PCA,lorenz
1,0.6622290675163561,5,5,PCA,lorenz
2,0.7632056352559425,5,5,PCA,lorenz
3,0.6494434465214006,5,5,PCA,lorenz
4,0.773982683568685,1,5,PCA,lorenz
5,0.6661765851212169,1,5,PCA,lorenz
6,0.710396284882787,2,5,PCA,lorenz
7,0.8053923841089838,5,5,PCA,lorenz
8,0.6227946988492814,5,5,PCA,lorenz
9,0.6763713503302595,5,5,PCA,lorenz
10,0.6099741503091977,5,5,PCA,lorenz
11,0.669618474242724,5,5,PCA,lorenz
12,0.7948951651788025,5,5,PCA,lorenz
13,0.6978826688127985,1,5,PCA,lorenz
14,0.6409748808670447,5,5,PCA,lorenz
15,0.6424126101913796,1,5,PCA,lorenz
16,0.8036980408419024,1,5,PCA,lorenz
17,0.687465277428577,5,5,PCA,lorenz
18,0.7035457131795747,2,5,PCA,lorenz
19,0.9061992053132648,1,5,PCA,lorenz
20,0.6571669493107254,5,5,PCA,lorenz
21,0.6203295021507428,5,5,PCA,lorenz
22,0.6970237284355284,1,5,PCA,lorenz
23,0.7522473451142027,1,5,PCA,lorenz
24,0.4963824057592232,5,5,PCA,lorenz
25,0.5406073985772727,5,5,PCA,lorenz
26,0.6752598271617342,5,5,PCA,lorenz
27,0.7870114153589837,5,5,PCA,lorenz
28,0.6301637738056225,5,5,PCA,lorenz
29,0.6358865875613551,5,5,PCA,lorenz
30,0.7365905030493356,2,5,PCA,lorenz
31,0.7560072015930318,5,5,PCA,lorenz
32,0.5900007015991421,5,5,PCA,lorenz
33,0.6975631445133128,5,5,PCA,lorenz
34,0.7410690080743909,5,5,PCA,lorenz
35,0.739867423733959,1,5,PCA,lorenz
36,0.6432626412545971,2,5,PCA,lorenz
37,0.7732748063016501,5,5,PCA,lorenz
38,0.5231238543473901,2,5,PCA,lorenz
39,0.8128210266619545,5,5,PCA,lorenz
40,0.7715017642632929,5,5,PCA,lorenz
41,0.5799751993910951,5,5,PCA,lorenz
42,0.9154987690638609,2,5,PCA,lorenz
43,0.621180293225899,5,5,PCA,lorenz
44,0.7086927992270475,1,5,PCA,lorenz
45,0.3965633928165344,5,5,PCA,lorenz
46,0.6907622857652125,5,5,PCA,lorenz
47,0.732956862505148,5,5,PCA,lorenz
48,0.7788768547181423,1,5,PCA,lorenz
49,0.7474369519915957,5,5,PCA,lorenz
50,0.5497623305407919,2,5,PCA,lorenz
51,0.5262158635222709,1,5,PCA,lorenz
52,0.8222639567767661,1,5,PCA,lorenz
53,0.7557479134661774,5,5,PCA,lorenz
54,0.6778183283831335,5,5,PCA,lorenz
55,0.7925039215109251,1,5,PCA,lorenz
56,0.7160780482914034,2,5,PCA,lorenz
57,0.6856587246945001,5,5,PCA,lorenz
58,0.5854485511772659,5,5,PCA,lorenz
59,0.5779086854460564,5,5,PCA,lorenz
60,0.7364013110848259,5,5,PCA,lorenz
61,0.7522244134148605,1,5,PCA,lorenz
62,0.6865025559306064,5,5,PCA,lorenz
63,0.5833165939950725,5,5,PCA,lorenz
64,0.8978779672522489,2,5,PCA,lorenz
65,0.5426940668796542,5,5,PCA,lorenz
66,0.7643772906746956,1,5,PCA,lorenz
67,0.5987078189173319,5,5,PCA,lorenz
68,0.6682884953386795,5,5,PCA,lorenz
69,0.758592733592136,1,5,PCA,lorenz
70,0.6438225293002892,1,5,PCA,lorenz
71,0.8305160793204287,1,5,PCA,lorenz
72,0.618739141366633,5,5,PCA,lorenz
73,0.6877746804344154,2,5,PCA,lorenz
74,0.8226563644283814,5,5,PCA,lorenz
75,0.8912466950872172,1,5,PCA,lorenz
76,0.7741303827586894,5,5,PCA,lorenz
77,0.809550974169617,5,5,PCA,lorenz
78,0.6374722431935922,2,5,PCA,lorenz
79,0.6174562800806214,1,5,PCA,lorenz
80,0.6463469588962689,5,5,PCA,lorenz
81,0.6975374537420929,5,5,PCA,lorenz
82,0.6305842132390319,1,5,PCA,lorenz
83,0.5638990948475041,5,5,PCA,lorenz
84,0.6730244265022041,2,5,PCA,lorenz
85,0.7231908395346,5,5,PCA,lorenz
86,0.749156735013124,5,5,PCA,lorenz
87,0.7984392742686193,5,5,PCA,lorenz
88,0.4698077664498099,5,5,PCA,lorenz
89,0.7392560630915556,5,5,PCA,lorenz
90,0.6491230159248015,2,5,PCA,lorenz
91,0.8255410456418507,1,5,PCA,lorenz
92,0.6912181304689228,5,5,PCA,lorenz
93,0.7576496724217255,5,5,PCA,lorenz
94,0.6968643223881783,1,5,PCA,lorenz
95,0.6580819938069968,5,5,PCA,lorenz
96,0.8112383463540777,5,5,PCA,lorenz
97,0.6996133476227436,2,5,PCA,lorenz
98,0.6839408701911459,5,5,PCA,lorenz
99,0.8320365117039392,5,5,PCA,lorenz
0,0.7316600454856931,5,6,PCA,lorenz
1,0.6622290675163561,5,6,PCA,lorenz
2,0.7632056352559425,5,6,PCA,lorenz
3,0.6494434465214006,5,6,PCA,lorenz
4,0.773982683568685,1,6,PCA,lorenz
5,0.6661765851212169,1,6,PCA,lorenz
6,0.710396284882787,2,6,PCA,lorenz
7,0.8053923841089838,5,6,PCA,lorenz
8,0.6227946988492814,5,6,PCA,lorenz
9,0.6763713503302595,5,6,PCA,lorenz
10,0.6099741503091977,5,6,PCA,lorenz
11,0.669618474242724,5,6,PCA,lorenz
12,0.7948951651788025,5,6,PCA,lorenz
13,0.6978826688127985,1,6,PCA,lorenz
14,0.6409748808670447,5,6,PCA,lorenz
15,0.6424126101913796,1,6,PCA,lorenz
16,0.8036980408419024,1,6,PCA,lorenz
17,0.687465277428577,5,6,PCA,lorenz
18,0.7035457131795747,2,6,PCA,lorenz
19,0.9061992053132648,1,6,PCA,lorenz
20,0.6571669493107254,5,6,PCA,lorenz
21,0.6203295021507428,5,6,PCA,lorenz
