,coefs,wcomp,n_components,method,dataset
21,0.16421883445243657,3,4,DCA,lorenz
22,0.11868578286389744,4,4,DCA,lorenz
23,0.12621050487653618,1,4,DCA,lorenz
24,0.19661126022978165,3,4,DCA,lorenz
25,0.222505643806449,4,4,DCA,lorenz
26,0.13197549828946015,3,4,DCA,lorenz
27,0.18839201593538937,3,4,DCA,lorenz
28,0.19186785514523014,1,4,DCA,lorenz
29,0.16239972352331683,4,4,DCA,lorenz
30,0.18195587828567988,2,4,DCA,lorenz
31,0.2396306329221139,2,4,DCA,lorenz
32,0.3755268733677924,1,4,DCA,lorenz
33,0.20948352655964084,4,4,DCA,lorenz
34,0.5110299167684135,4,4,DCA,lorenz
35,0.29960165801568095,1,4,DCA,lorenz
36,0.15148066881671673,4,4,DCA,lorenz
37,0.255006852689606,2,4,DCA,lorenz
38,0.23614462594941016,3,4,DCA,lorenz
39,0.21382336541223895,3,4,DCA,lorenz
40,0.196229276175218,4,4,DCA,lorenz
41,0.12072854148729054,1,4,DCA,lorenz
42,0.1513964073277823,4,4,DCA,lorenz
43,0.3344033211331614,4,4,DCA,lorenz
44,0.1331255232384484,1,4,DCA,lorenz
45,0.17107571626302065,3,4,DCA,lorenz
46,0.29115722631902163,3,4,DCA,lorenz
47,0.3583209177721876,3,4,DCA,lorenz
48,0.4616444763914625,1,4,DCA,lorenz
49,0.3507761972913435,4,4,DCA,lorenz
50,0.255249080245589,1,4,DCA,lorenz
51,0.5100173322256094,1,4,DCA,lorenz
52,0.4394438091164583,3,4,DCA,lorenz
53,0.21679221997836584,4,4,DCA,lorenz
54,0.32629385867879857,4,4,DCA,lorenz
55,0.13838197533962282,2,4,DCA,lorenz
56,0.1577492823948435,4,4,DCA,lorenz
57,0.40398107922411575,2,4,DCA,lorenz
58,0.15585580807431026,2,4,DCA,lorenz
59,0.423016148227809,3,4,DCA,lorenz
60,0.2067853525859054,4,4,DCA,lorenz
61,0.5318331627307551,1,4,DCA,lorenz
62,0.4802725423068692,1,4,DCA,lorenz
63,0.13169642584516994,2,4,DCA,lorenz
64,0.13629527871596842,3,4,DCA,lorenz
65,0.6747435401337696,2,4,DCA,lorenz
66,0.5668939367731245,1,4,DCA,lorenz
67,0.28783694973580376,4,4,DCA,lorenz
68,0.19167976493519215,4,4,DCA,lorenz
69,0.45867436966506864,1,4,DCA,lorenz
